ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2025,PLENO,FULL TIME,DATA ANALYST,64000,USD,64000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,197300,USD,197300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,144320,USD,144320,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,179000,USD,179000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,135000,USD,135000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYTICS ENGINEER,164120,USD,164120,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYTICS ENGINEER,134280,USD,134280,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,266875,USD,266875,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,128250,USD,128250,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,310000,USD,310000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,143625,USD,143625,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,225000,USD,225000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,127000,USD,127000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,246000,USD,246000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,190000,USD,190000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,PLATFORM ENGINEER,182000,USD,182000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,PLATFORM ENGINEER,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ASSOCIATE,88000,USD,88000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ASSOCIATE,48000,USD,48000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,SYSTEMS ENGINEER,141450,USD,141450,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,SYSTEMS ENGINEER,73100,USD,73100,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SYSTEMS ENGINEER,212750,USD,212750,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SYSTEMS ENGINEER,128350,USD,128350,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,138000,USD,138000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,82450,USD,82450,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,177600,USD,177600,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,99400,USD,99400,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,83400,USD,83400,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,60700,USD,60700,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,287500,USD,287500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,148000,USD,148000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,PRODUCT OWNER,98832,EUR,104033,NL,PRESENCIAL,NL,MEDIA,NLD
2025,PLENO,FULL TIME,PRODUCT OWNER,69180,EUR,72821,NL,PRESENCIAL,NL,MEDIA,NLD
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,287500,USD,287500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,148000,USD,148000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,136477,USD,136477,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,70629,USD,70629,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,195500,USD,195500,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,116000,USD,116000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ANALYST,132000,USD,132000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ANALYST,87700,USD,87700,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,POWER BI,86825,USD,86825,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,POWER BI,64175,USD,64175,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,153925,USD,153925,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,85150,USD,85150,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,189625,USD,189625,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,108650,USD,108650,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,287500,USD,287500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,148000,USD,148000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,260000,USD,260000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,115000,USD,115000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,322000,USD,322000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,168000,USD,168000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ASSOCIATE,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ASSOCIATE,95000,USD,95000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE DEVELOPMENT ENGINEER,190300,USD,190300,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE DEVELOPMENT ENGINEER,110300,USD,110300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,384100,USD,384100,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,230700,USD,230700,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SYSTEMS ENGINEER,356500,USD,356500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SYSTEMS ENGINEER,184000,USD,184000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ARCHITECT,235750,USD,235750,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ARCHITECT,120000,USD,120000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,287500,USD,287500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,148000,USD,148000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,215000,USD,215000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,185000,USD,185000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA GOVERNANCE LEAD,169000,USD,169000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA GOVERNANCE LEAD,126750,USD,126750,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,122999,GBP,155694,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,81999,GBP,103796,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,304500,USD,304500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,222000,USD,222000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,BUSINESS INTELLIGENCE,202800,USD,202800,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,BUSINESS INTELLIGENCE,117300,USD,117300,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,BUSINESS INTELLIGENCE ENGINEER,185000,USD,185000,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,BUSINESS INTELLIGENCE ENGINEER,89600,USD,89600,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,214800,USD,214800,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,148680,USD,148680,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,151000,USD,151000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,128000,USD,128000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA REPORTER,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA REPORTER,113271,USD,113271,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,130000,USD,130000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,104000,USD,104000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,157000,USD,157000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,45000,EUR,47368,ES,PRESENCIAL,ES,MEDIA,ESP
2025,PLENO,FULL TIME,DATA ANALYST,38000,EUR,40000,ES,PRESENCIAL,ES,MEDIA,ESP
2025,SENIOR,FULL TIME,AI ENGINEER,400000,USD,400000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI ENGINEER,170000,USD,170000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI ENGINEER,368000,USD,368000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI ENGINEER,219000,USD,219000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,355000,EUR,373684,IE,PRESENCIAL,IE,MEDIA,IRL
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,235000,EUR,247368,IE,PRESENCIAL,IE,MEDIA,IRL
2025,PLENO,FULL TIME,RESEARCHER,106000,USD,106000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCHER,66000,USD,66000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,226000,USD,226000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,153700,USD,153700,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,303500,USD,303500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,159800,USD,159800,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,179000,USD,179000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,112000,USD,112000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,218657,USD,218657,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,149084,USD,149084,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,247600,USD,247600,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,143300,USD,143300,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,AI ARCHITECT,242000,USD,242000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI ARCHITECT,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,APPLIED SCIENTIST,260000,USD,260000,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,APPLIED SCIENTIST,150400,USD,150400,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,DEVOPS ENGINEER,145000,USD,145000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DEVOPS ENGINEER,125000,USD,125000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,260000,USD,260000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,210000,USD,210000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,CONSULTANT,432200,USD,432200,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,CONSULTANT,281900,USD,281900,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,469000,USD,469000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,308000,USD,308000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,124683,USD,124683,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,99705,USD,99705,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,CONSULTANT,218750,USD,218750,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,CONSULTANT,119000,USD,119000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,CONSULTANT,218750,USD,218750,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,CONSULTANT,119000,USD,119000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,CONSULTANT,218750,USD,218750,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,CONSULTANT,119000,USD,119000,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,ANALYST,138000,USD,138000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,ANALYST,85500,USD,85500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,204000,USD,204000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,163000,USD,163000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,185000,USD,185000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,148000,USD,148000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,247300,USD,247300,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,161300,USD,161300,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,247300,USD,247300,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,161300,USD,161300,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYTICS LEAD,147500,USD,147500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYTICS LEAD,118000,USD,118000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,223100,USD,223100,US,PRESENCIAL,US,GRANDE,USA
2025,PLENO,FULL TIME,MANAGER,129100,USD,129100,US,PRESENCIAL,US,GRANDE,USA
2025,PLENO,FULL TIME,MANAGER,233800,USD,233800,US,PRESENCIAL,US,GRANDE,USA
2025,PLENO,FULL TIME,MANAGER,141400,USD,141400,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,ECONOMIST,201000,USD,201000,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,ECONOMIST,116300,USD,116300,US,PRESENCIAL,US,GRANDE,USA
2025,PLENO,FULL TIME,MANAGER,190000,USD,190000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,145000,USD,145000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DEVELOPER,216000,USD,216000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DEVELOPER,135000,USD,135000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,PART TIME,RESEARCH SCIENTIST,179000,USD,179000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,PART TIME,RESEARCH SCIENTIST,112000,USD,112000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,185000,USD,185000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,150000,USD,150000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,181000,USD,181000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,144200,USD,144200,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,134522,USD,134522,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,75504,USD,75504,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,193325,USD,193325,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,126100,USD,126100,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,164600,USD,164600,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,144200,USD,144200,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,257200,USD,257200,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,204900,USD,204900,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,220700,USD,220700,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,175800,USD,175800,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,132750,USD,132750,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,86400,USD,86400,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,134500,USD,134500,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,89700,USD,89700,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,159700,USD,159700,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,95900,USD,95900,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYST,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYST,85000,USD,85000,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DATA SCIENTIST,328500,USD,328500,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DATA SCIENTIST,263900,USD,263900,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,BACKEND DEVELOPER,60000,EUR,63157,IT,REMOTO,IT,MEDIA,ITA
2025,SENIOR,FULL TIME,BACKEND DEVELOPER,50000,EUR,52631,IT,REMOTO,IT,MEDIA,ITA
2025,SENIOR,FULL TIME,ENGINEER,225000,USD,225000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,190000,USD,190000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,384200,USD,384200,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,280600,USD,280600,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,167000,EUR,175789,DE,PRESENCIAL,DE,MEDIA,DEU
2025,PLENO,FULL TIME,ENGINEER,77000,EUR,81052,DE,PRESENCIAL,DE,MEDIA,DEU
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,120000,USD,120000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DEVELOPER,161900,USD,161900,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DEVELOPER,132330,USD,132330,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ASSOCIATE,135700,USD,135700,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,ASSOCIATE,99100,USD,99100,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,CONSULTANT,142600,USD,142600,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,CONSULTANT,128350,USD,128350,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,RESEARCH ANALYST,130000,USD,130000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,RESEARCH ANALYST,110000,USD,110000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,INSIGHT ANALYST,46731,GBP,59153,GB,PRESENCIAL,GB,MEDIA,GBR
2025,JUNIOR,FULL TIME,INSIGHT ANALYST,44711,GBP,56596,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,ENGINEER,450000,PLN,110565,PL,PRESENCIAL,PL,MEDIA,POL
2025,SENIOR,FULL TIME,ENGINEER,300000,PLN,73710,PL,PRESENCIAL,PL,MEDIA,POL
2025,PLENO,FULL TIME,DATA SCIENTIST,52805,GBP,66841,GB,PRESENCIAL,GB,MEDIA,GBR
2025,PLENO,FULL TIME,DATA SCIENTIST,50788,GBP,64288,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,DATA ANALYST,136680,USD,136680,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,91120,USD,91120,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,125000,USD,125000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,115000,USD,115000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,150500,USD,150500,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,73300,USD,73300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,194678,USD,194678,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,129785,USD,129785,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,45906,EUR,48322,AT,PRESENCIAL,AT,MEDIA,AUT
2025,PLENO,FULL TIME,DATA SCIENTIST,45906,EUR,48322,AT,PRESENCIAL,AT,MEDIA,AUT
2025,PLENO,FULL TIME,DATA SCIENTIST,155000,USD,155000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,130000,USD,130000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI LEAD,458000,USD,458000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI LEAD,203600,USD,203600,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,SOFTWARE ENGINEER,250000,USD,250000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,SOFTWARE ENGINEER,145000,USD,145000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,204600,USD,204600,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,84500,USD,84500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DEVELOPER,145870,USD,145870,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DEVELOPER,116696,USD,116696,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,99000,USD,99000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,55100,USD,55100,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA MANAGEMENT ANALYST,64000,USD,64000,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA MANAGEMENT ANALYST,38000,USD,38000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,ASSOCIATE,132250,USD,132250,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ASSOCIATE,105000,USD,105000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,HEAD OF DATA,100000,GBP,126582,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,HEAD OF DATA,80000,GBP,101265,GB,PRESENCIAL,GB,MEDIA,GBR
2025,EXECUTIVO,FULL TIME,AI ENGINEER,160000,GBP,202531,GB,PRESENCIAL,GB,MEDIA,GBR
2025,EXECUTIVO,FULL TIME,AI ENGINEER,120000,GBP,151898,GB,PRESENCIAL,GB,MEDIA,GBR
2025,PLENO,FULL TIME,AI ENGINEER,125005,USD,125005,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,AI ENGINEER,62700,USD,62700,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI ENGINEER,160000,USD,160000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI ENGINEER,110000,USD,110000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,127112,USD,127112,AU,PRESENCIAL,AU,MEDIA,AUS
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,113378,USD,113378,AU,PRESENCIAL,AU,MEDIA,AUS
2025,SENIOR,FULL TIME,DATA ENGINEER,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,100000,USD,100000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ENGINEER,142200,USD,142200,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ENGINEER,106900,USD,106900,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ARCHITECT,70907,GBP,89755,GB,PRESENCIAL,GB,MEDIA,GBR
